no,name,relation,target_attribute
NO.310,犀角鸟,resisted,冰
NO.311,光纤兽,strong_against,恶
NO.311,光纤兽,strong_against,幽
NO.311,光纤兽,weak_against,幽
NO.311,光纤兽,weak_against,草
NO.311,光纤兽,resist,恶
NO.311,光纤兽,resist,幻
NO.311,光纤兽,resisted,草
NO.311,光纤兽,resisted,冰
NO.312,疾光千兽,strong_against,恶
NO.312,疾光千兽,strong_against,幽
NO.312,疾光千兽,weak_against,幽
NO.312,疾光千兽,weak_against,草
NO.312,疾光千兽,resist,恶
NO.312,疾光千兽,resist,幻
NO.312,疾光千兽,resisted,草
NO.312,疾光千兽,resisted,冰
NO.313,果冻,strong_against,火
NO.313,果冻,strong_against,地
NO.313,果冻,strong_against,机械
NO.313,果冻,weak_against,草
NO.313,果冻,weak_against,电
NO.313,果冻,resist,火
NO.313,果冻,resist,机械
NO.313,果冻,resisted,草
NO.313,果冻,resisted,冰
NO.313,果冻,resisted,龙
NO.314,抹茶布丁,weak_against,草
NO.314,抹茶布丁,weak_against,冰
NO.314,抹茶布丁,weak_against,毒
NO.314,抹茶布丁,weak_against,虫
NO.314,抹茶布丁,weak_against,翼
NO.314,抹茶布丁,resist,机械
NO.314,抹茶布丁,resist,水
NO.314,抹茶布丁,resist,地
NO.314,抹茶布丁,resist,光
NO.315,椰浆布丁,weak_against,草
NO.315,椰浆布丁,weak_against,电
NO.315,椰浆布丁,weak_against,武
NO.315,椰浆布丁,weak_against,地
NO.315,椰浆布丁,resist,水
NO.315,椰浆布丁,resist,冰
NO.315,椰浆布丁,resist,光
NO.316,熔岩布丁,weak_against,电
NO.316,熔岩布丁,weak_against,水
NO.316,熔岩布丁,weak_against,地
NO.316,熔岩布丁,resist,火
NO.316,熔岩布丁,resist,机械
NO.316,熔岩布丁,resist,冰
NO.316,熔岩布丁,resist,虫
NO.316,熔岩布丁,resist,萌
NO.317,星尘虫,strong_against,草
NO.317,星尘虫,strong_against,恶
NO.317,星尘虫,strong_against,幻
NO.317,星尘虫,weak_against,火
NO.317,星尘虫,weak_against,翼
NO.317,星尘虫,resist,草
NO.317,星尘虫,resist,武
NO.317,星尘虫,resisted,火
NO.317,星尘虫,resisted,毒
NO.317,星尘虫,resisted,武
NO.317,星尘虫,resisted,翼
NO.317,星尘虫,resisted,幽
NO.317,星尘虫,resisted,机械
NO.317,星尘虫,resisted,萌
NO.318,落星虫,strong_against,草
NO.318,落星虫,strong_against,恶
NO.318,落星虫,strong_against,幻
NO.318,落星虫,weak_against,火
NO.318,落星虫,weak_against,翼
NO.318,落星虫,resist,草
NO.318,落星虫,resist,武
NO.318,落星虫,resisted,火
NO.318,落星虫,resisted,毒
NO.318,落星虫,resisted,武
NO.318,落星虫,resisted,翼
NO.318,落星虫,resisted,幽
NO.318,落星虫,resisted,机械
NO.318,落星虫,resisted,萌
NO.319,陨星虫,strong_against,草
NO.319,陨星虫,strong_against,恶
NO.319,陨星虫,strong_against,幻
NO.319,陨星虫,weak_against,火
NO.319,陨星虫,weak_against,翼
NO.319,陨星虫,resist,草
NO.319,陨星虫,resist,武
NO.319,陨星虫,resisted,火
NO.319,陨星虫,resisted,毒
NO.319,陨星虫,resisted,武
NO.319,陨星虫,resisted,翼
NO.319,陨星虫,resisted,幽
NO.319,陨星虫,resisted,机械
NO.319,陨星虫,resisted,萌
NO.320,双灯鱼,weak_against,草
NO.320,双灯鱼,weak_against,地
NO.320,双灯鱼,resist,火
NO.320,双灯鱼,resist,机械
NO.320,双灯鱼,resist,翼
NO.321,利灯鱼,weak_against,草
NO.321,利灯鱼,weak_against,地
NO.321,利灯鱼,resist,火
NO.321,利灯鱼,resist,机械
NO.321,利灯鱼,resist,翼
NO.322,月牙雪熊,weak_against,火
NO.322,月牙雪熊,weak_against,地
NO.322,月牙雪熊,weak_against,机械
NO.322,月牙雪熊,weak_against,幽
NO.322,月牙雪熊,weak_against,虫
NO.322,月牙雪熊,resist,水
NO.322,月牙雪熊,resist,冰
NO.322,月牙雪熊,resist,光
NO.322,月牙雪熊,resist,幻
NO.323,嗜光嗡嗡,weak_against,光
NO.323,嗜光嗡嗡,weak_against,虫
NO.323,嗜光嗡嗡,weak_against,武
NO.323,嗜光嗡嗡,weak_against,萌
NO.323,嗜光嗡嗡,weak_against,草
NO.323,嗜光嗡嗡,resist,龙
NO.323,嗜光嗡嗡,resist,恶
NO.323,嗜光嗡嗡,resist,幻
NO.324,窃光蚊,weak_against,光
NO.324,窃光蚊,weak_against,虫
NO.324,窃光蚊,weak_against,武
NO.324,窃光蚊,weak_against,萌
NO.324,窃光蚊,weak_against,草
NO.324,窃光蚊,resist,龙
NO.324,窃光蚊,resist,恶
NO.324,窃光蚊,resist,幻
NO.325,柴渣虫,weak_against,火
NO.325,柴渣虫,weak_against,毒
NO.325,柴渣虫,weak_against,翼
NO.325,柴渣虫,resist,草
NO.325,柴渣虫,resist,机械
NO.325,柴渣虫,resist,萌
NO.325,柴渣虫,resist,电
NO.325,柴渣虫,resist,光
NO.326,燃薪虫,weak_against,火
NO.326,燃薪虫,weak_against,毒
NO.326,燃薪虫,weak_against,翼
NO.326,燃薪虫,resist,草
NO.326,燃薪虫,resist,机械
NO.326,燃薪虫,resist,萌
NO.326,燃薪虫,resist,电
NO.326,燃薪虫,resist,光
NO.327,空空颅,strong_against,光
NO.327,空空颅,strong_against,幽
NO.327,空空颅,strong_against,幻
NO.327,空空颅,weak_against,光
NO.327,空空颅,weak_against,幽
NO.327,空空颅,weak_against,恶
NO.327,空空颅,resist,普通
NO.327,空空颅,resist,毒
NO.327,空空颅,resist,虫
NO.327,空空颅,resist,武
NO.327,空空颅,resisted,普通
NO.327,空空颅,resisted,恶
NO.328,夜宿颅,strong_against,光
NO.328,夜宿颅,strong_against,幽
NO.328,夜宿颅,strong_against,幻
NO.328,夜宿颅,weak_against,光
NO.328,夜宿颅,weak_against,幽
NO.328,夜宿颅,weak_against,恶
NO.328,夜宿颅,resist,普通
NO.328,夜宿颅,resist,毒
NO.328,夜宿颅,resist,虫
NO.328,夜宿颅,resist,武
NO.328,夜宿颅,resisted,普通
NO.328,夜宿颅,resisted,恶
NO.329,夜枭,strong_against,光
NO.329,夜枭,strong_against,幽
NO.329,夜枭,strong_against,幻
NO.329,夜枭,weak_against,光
NO.329,夜枭,weak_against,幽
NO.329,夜枭,weak_against,恶
NO.329,夜枭,resist,普通
NO.329,夜枭,resist,毒
NO.329,夜枭,resist,虫
NO.329,夜枭,resist,武
NO.329,夜枭,resisted,普通
NO.329,夜枭,resisted,恶
NO.330,粉粉星,weak_against,地
NO.330,粉粉星,weak_against,幽
NO.330,粉粉星,weak_against,虫
NO.330,粉粉星,resist,电
NO.330,粉粉星,resist,翼
NO.330,粉粉星,resist,机械
NO.330,粉粉星,resist,武
NO.330,粉粉星,resist,幻
NO.331,小皮球,weak_against,地
NO.331,小皮球,weak_against,幽
NO.331,小皮球,weak_against,虫
NO.331,小皮球,resist,电
NO.331,小皮球,resist,翼
NO.331,小皮球,resist,机械
NO.331,小皮球,resist,武
NO.331,小皮球,resist,幻
NO.332,贝瑟,weak_against,武
NO.332,贝瑟,weak_against,水
NO.332,贝瑟,weak_against,火
NO.332,贝瑟,weak_against,地
NO.332,贝瑟,resist,普通
NO.332,贝瑟,resist,草
NO.332,贝瑟,resist,冰
NO.332,贝瑟,resist,龙
NO.332,贝瑟,resist,毒
NO.332,贝瑟,resist,虫
NO.332,贝瑟,resist,翼
NO.332,贝瑟,resist,萌
NO.332,贝瑟,resist,机械
NO.332,贝瑟,resist,幻
NO.333,贝加尔,weak_against,武
NO.333,贝加尔,weak_against,水
NO.333,贝加尔,weak_against,火
NO.333,贝加尔,weak_against,地
NO.333,贝加尔,resist,普通
NO.333,贝加尔,resist,草
NO.333,贝加尔,resist,冰
NO.333,贝加尔,resist,龙
NO.333,贝加尔,resist,毒
NO.333,贝加尔,resist,虫
NO.333,贝加尔,resist,翼
NO.333,贝加尔,resist,萌
NO.333,贝加尔,resist,机械
NO.333,贝加尔,resist,幻
NO.334,贝古斯,weak_against,武
NO.334,贝古斯,weak_against,水
NO.334,贝古斯,weak_against,火
NO.334,贝古斯,weak_against,地
NO.334,贝古斯,resist,普通
NO.334,贝古斯,resist,草
NO.334,贝古斯,resist,冰
NO.334,贝古斯,resist,龙
NO.334,贝古斯,resist,毒
NO.334,贝古斯,resist,虫
NO.334,贝古斯,resist,翼
NO.334,贝古斯,resist,萌
NO.334,贝古斯,resist,机械
NO.334,贝古斯,resist,幻
NO.335,粉星仔,strong_against,毒
NO.335,粉星仔,strong_against,武
NO.335,粉星仔,weak_against,幽
NO.335,粉星仔,weak_against,虫
NO.335,粉星仔,resist,武
NO.335,粉星仔,resist,幻
NO.335,粉星仔,resisted,光
NO.335,粉星仔,resisted,机械
NO.335,粉星仔,resisted,幻
NO.336,粉耳星兔,strong_against,毒
NO.336,粉耳星兔,strong_against,武
NO.336,粉耳星兔,weak_against,幽
NO.336,粉耳星兔,weak_against,虫
NO.336,粉耳星兔,resist,武
NO.336,粉耳星兔,resist,幻
NO.336,粉耳星兔,resisted,光
NO.336,粉耳星兔,resisted,机械
NO.336,粉耳星兔,resisted,幻
NO.337,落陨星兔,weak_against,幽
NO.337,落陨星兔,weak_against,光
NO.337,落陨星兔,weak_against,恶
NO.337,落陨星兔,resist,武
NO.337,落陨星兔,resist,幻
NO.337,落陨星兔,resist,普通
NO.337,落陨星兔,resist,毒
NO.338,布瓜蝌,strong_against,毒
NO.338,布瓜蝌,strong_against,武
NO.338,布瓜蝌,weak_against,幽
NO.338,布瓜蝌,weak_against,虫
NO.338,布瓜蝌,resist,武
NO.338,布瓜蝌,resist,幻
NO.338,布瓜蝌,resisted,光
NO.338,布瓜蝌,resisted,机械
NO.338,布瓜蝌,resisted,幻
NO.339,上岸蛙,strong_against,毒
NO.339,上岸蛙,strong_against,武
NO.339,上岸蛙,weak_against,幽
NO.339,上岸蛙,weak_against,虫
NO.339,上岸蛙,resist,武
NO.339,上岸蛙,resist,幻
NO.339,上岸蛙,resisted,光
NO.339,上岸蛙,resisted,机械
NO.339,上岸蛙,resisted,幻
NO.340,火红尾,strong_against,草
NO.340,火红尾,strong_against,冰
NO.340,火红尾,strong_against,虫
NO.340,火红尾,strong_against,机械
NO.340,火红尾,weak_against,水
NO.340,火红尾,weak_against,地
NO.340,火红尾,resist,草
NO.340,火红尾,resist,冰
NO.340,火红尾,resist,虫
NO.340,火红尾,resist,机械
NO.340,火红尾,resist,萌
NO.340,火红尾,resisted,水
NO.340,火红尾,resisted,地
NO.340,火红尾,resisted,龙
NO.341,雅丹鬃,strong_against,草
NO.341,雅丹鬃,strong_against,冰
NO.341,雅丹鬃,strong_against,虫
NO.341,雅丹鬃,strong_against,机械
NO.341,雅丹鬃,weak_against,水
NO.341,雅丹鬃,weak_against,地
NO.341,雅丹鬃,resist,草
NO.341,雅丹鬃,resist,冰
NO.341,雅丹鬃,resist,虫
NO.341,雅丹鬃,resist,机械
NO.341,雅丹鬃,resist,萌
NO.341,雅丹鬃,resisted,水
NO.341,雅丹鬃,resisted,地
NO.341,雅丹鬃,resisted,龙
NO.342,春团,strong_against,水
NO.342,春团,strong_against,地
NO.342,春团,strong_against,光
NO.342,春团,weak_against,火
NO.342,春团,weak_against,冰
NO.342,春团,weak_against,毒
NO.342,春团,weak_against,虫
NO.342,春团,weak_against,翼
NO.342,春团,resist,水
NO.342,春团,resist,地
NO.342,春团,resist,电
NO.342,春团,resist,光
NO.342,春团,resisted,火
NO.342,春团,resisted,龙
NO.342,春团,resisted,毒
NO.342,春团,resisted,虫
NO.342,春团,resisted,翼
NO.342,春团,resisted,机械
NO.343,春兔,strong_against,水
NO.343,春兔,strong_against,地
NO.343,春兔,strong_against,光
NO.343,春兔,weak_against,火
NO.343,春兔,weak_against,冰
NO.343,春兔,weak_against,毒
NO.343,春兔,weak_against,虫
NO.343,春兔,weak_against,翼
NO.343,春兔,resist,水
NO.343,春兔,resist,地
NO.343,春兔,resist,电
NO.343,春兔,resist,光
NO.343,春兔,resisted,火
NO.343,春兔,resisted,龙
NO.343,春兔,resisted,毒
NO.343,春兔,resisted,虫
NO.343,春兔,resisted,翼
NO.343,春兔,resisted,机械
NO.344,春花兔,strong_against,水
NO.344,春花兔,strong_against,地
NO.344,春花兔,strong_against,光
NO.344,春花兔,weak_against,火
NO.344,春花兔,weak_against,冰
NO.344,春花兔,weak_against,毒
NO.344,春花兔,weak_against,虫
NO.344,春花兔,weak_against,翼
NO.344,春花兔,resist,水
NO.344,春花兔,resist,地
NO.344,春花兔,resist,电
NO.344,春花兔,resist,光
NO.344,春花兔,resisted,火
NO.344,春花兔,resisted,龙
NO.344,春花兔,resisted,毒
NO.344,春花兔,resisted,虫
NO.344,春花兔,resisted,翼
NO.344,春花兔,resisted,机械
NO.345,幽星光,strong_against,毒
NO.345,幽星光,strong_against,武
NO.345,幽星光,weak_against,幽
NO.345,幽星光,weak_against,虫
NO.345,幽星光,resist,武
NO.345,幽星光,resist,幻
NO.345,幽星光,resisted,光
NO.345,幽星光,resisted,机械
NO.345,幽星光,resisted,幻
NO.346,曜星光,weak_against,幽
NO.346,曜星光,weak_against,冰
NO.346,曜星光,weak_against,电
NO.346,曜星光,resist,武
NO.346,曜星光,resist,幻
NO.346,曜星光,resist,草
NO.347,暮星辰,weak_against,幽
NO.347,暮星辰,weak_against,冰
NO.347,暮星辰,weak_against,电
NO.347,暮星辰,resist,武
NO.347,暮星辰,resist,幻
NO.347,暮星辰,resist,草
NO.012,板板壳（蜕皮时的样子）,strong_against,火
NO.012,板板壳（蜕皮时的样子）,strong_against,地
NO.012,板板壳（蜕皮时的样子）,strong_against,机械
NO.012,板板壳（蜕皮时的样子）,weak_against,草
NO.012,板板壳（蜕皮时的样子）,weak_against,电
NO.012,板板壳（蜕皮时的样子）,resist,火
NO.012,板板壳（蜕皮时的样子）,resist,机械
NO.012,板板壳（蜕皮时的样子）,resisted,草
NO.012,板板壳（蜕皮时的样子）,resisted,冰
NO.012,板板壳（蜕皮时的样子）,resisted,龙
NO.013,咔咔壳（蜕皮时的样子）,strong_against,火
NO.013,咔咔壳（蜕皮时的样子）,strong_against,地
NO.013,咔咔壳（蜕皮时的样子）,strong_against,机械
NO.013,咔咔壳（蜕皮时的样子）,weak_against,草
NO.013,咔咔壳（蜕皮时的样子）,weak_against,电
NO.013,咔咔壳（蜕皮时的样子）,resist,火
NO.013,咔咔壳（蜕皮时的样子）,resist,机械
NO.013,咔咔壳（蜕皮时的样子）,resisted,草
NO.013,咔咔壳（蜕皮时的样子）,resisted,冰
NO.013,咔咔壳（蜕皮时的样子）,resisted,龙
NO.014,水泡壳（蜕皮时的样子）,strong_against,火
NO.014,水泡壳（蜕皮时的样子）,strong_against,地
NO.014,水泡壳（蜕皮时的样子）,strong_against,机械
NO.014,水泡壳（蜕皮时的样子）,weak_against,草
NO.014,水泡壳（蜕皮时的样子）,weak_against,电
NO.014,水泡壳（蜕皮时的样子）,resist,火
NO.014,水泡壳（蜕皮时的样子）,resist,机械
NO.014,水泡壳（蜕皮时的样子）,resisted,草
NO.014,水泡壳（蜕皮时的样子）,resisted,冰
NO.014,水泡壳（蜕皮时的样子）,resisted,龙
NO.018,雪绒鸟（春天的样子）,strong_against,草
NO.018,雪绒鸟（春天的样子）,strong_against,虫
NO.018,雪绒鸟（春天的样子）,strong_against,武
NO.018,雪绒鸟（春天的样子）,weak_against,冰
NO.018,雪绒鸟（春天的样子）,weak_against,电
NO.018,雪绒鸟（春天的样子）,resist,草
NO.018,雪绒鸟（春天的样子）,resist,虫
NO.018,雪绒鸟（春天的样子）,resist,武
NO.018,雪绒鸟（春天的样子）,resisted,龙
NO.018,雪绒鸟（春天的样子）,resisted,电
NO.018,雪绒鸟（春天的样子）,resisted,机械
NO.018,雪绒鸟（春天的样子）,resisted,地
NO.018,雪绒鸟（夏天的样子）,strong_against,草
NO.018,雪绒鸟（夏天的样子）,strong_against,虫
NO.018,雪绒鸟（夏天的样子）,strong_against,武
NO.018,雪绒鸟（夏天的样子）,weak_against,冰
NO.018,雪绒鸟（夏天的样子）,weak_against,电
NO.018,雪绒鸟（夏天的样子）,resist,草
NO.018,雪绒鸟（夏天的样子）,resist,虫
NO.018,雪绒鸟（夏天的样子）,resist,武
NO.018,雪绒鸟（夏天的样子）,resisted,龙
NO.018,雪绒鸟（夏天的样子）,resisted,电
NO.018,雪绒鸟（夏天的样子）,resisted,机械
NO.018,雪绒鸟（夏天的样子）,resisted,地
NO.018,雪绒鸟（秋天的样子）,strong_against,草
NO.018,雪绒鸟（秋天的样子）,strong_against,虫
NO.018,雪绒鸟（秋天的样子）,strong_against,武
NO.018,雪绒鸟（秋天的样子）,weak_against,冰
NO.018,雪绒鸟（秋天的样子）,weak_against,电
NO.018,雪绒鸟（秋天的样子）,resist,草
NO.018,雪绒鸟（秋天的样子）,resist,虫
NO.018,雪绒鸟（秋天的样子）,resist,武
NO.018,雪绒鸟（秋天的样子）,resisted,龙
NO.018,雪绒鸟（秋天的样子）,resisted,电
NO.018,雪绒鸟（秋天的样子）,resisted,机械
NO.018,雪绒鸟（秋天的样子）,resisted,地
NO.019,冬羽雀（春天的样子）,strong_against,草
NO.019,冬羽雀（春天的样子）,strong_against,虫
NO.019,冬羽雀（春天的样子）,strong_against,武
NO.019,冬羽雀（春天的样子）,weak_against,冰
NO.019,冬羽雀（春天的样子）,weak_against,电
NO.019,冬羽雀（春天的样子）,resist,草
NO.019,冬羽雀（春天的样子）,resist,虫
NO.019,冬羽雀（春天的样子）,resist,武
NO.019,冬羽雀（春天的样子）,resisted,龙
NO.019,冬羽雀（春天的样子）,resisted,电
NO.019,冬羽雀（春天的样子）,resisted,机械
NO.019,冬羽雀（春天的样子）,resisted,地
NO.019,冬羽雀（夏天的样子）,strong_against,草
NO.019,冬羽雀（夏天的样子）,strong_against,虫
NO.019,冬羽雀（夏天的样子）,strong_against,武
NO.019,冬羽雀（夏天的样子）,weak_against,冰
NO.019,冬羽雀（夏天的样子）,weak_against,电
NO.019,冬羽雀（夏天的样子）,resist,草
NO.019,冬羽雀（夏天的样子）,resist,虫
NO.019,冬羽雀（夏天的样子）,resist,武
NO.019,冬羽雀（夏天的样子）,resisted,龙
NO.019,冬羽雀（夏天的样子）,resisted,电
NO.019,冬羽雀（夏天的样子）,resisted,机械
NO.019,冬羽雀（夏天的样子）,resisted,地
NO.019,冬羽雀（秋天的样子）,strong_against,草
NO.019,冬羽雀（秋天的样子）,strong_against,虫
NO.019,冬羽雀（秋天的样子）,strong_against,武
NO.019,冬羽雀（秋天的样子）,weak_against,冰
NO.019,冬羽雀（秋天的样子）,weak_against,电
NO.019,冬羽雀（秋天的样子）,resist,草
NO.019,冬羽雀（秋天的样子）,resist,虫
NO.019,冬羽雀（秋天的样子）,resist,武
NO.019,冬羽雀（秋天的样子）,resisted,龙
NO.019,冬羽雀（秋天的样子）,resisted,电
NO.019,冬羽雀（秋天的样子）,resisted,机械
NO.019,冬羽雀（秋天的样子）,resisted,地
NO.020,岚鸟（春天的样子）,strong_against,草
NO.020,岚鸟（春天的样子）,strong_against,虫
NO.020,岚鸟（春天的样子）,strong_against,武
NO.020,岚鸟（春天的样子）,weak_against,冰
NO.020,岚鸟（春天的样子）,weak_against,电
NO.020,岚鸟（春天的样子）,resist,草
NO.020,岚鸟（春天的样子）,resist,虫
NO.020,岚鸟（春天的样子）,resist,武
NO.020,岚鸟（春天的样子）,resisted,龙
NO.020,岚鸟（春天的样子）,resisted,电
NO.020,岚鸟（春天的样子）,resisted,机械
NO.020,岚鸟（春天的样子）,resisted,地
NO.020,岚鸟（夏天的样子）,strong_against,草
NO.020,岚鸟（夏天的样子）,strong_against,虫
NO.020,岚鸟（夏天的样子）,strong_against,武
NO.020,岚鸟（夏天的样子）,weak_against,冰
NO.020,岚鸟（夏天的样子）,weak_against,电
NO.020,岚鸟（夏天的样子）,resist,草
NO.020,岚鸟（夏天的样子）,resist,虫
NO.020,岚鸟（夏天的样子）,resist,武
NO.020,岚鸟（夏天的样子）,resisted,龙
NO.020,岚鸟（夏天的样子）,resisted,电
NO.020,岚鸟（夏天的样子）,resisted,机械
NO.020,岚鸟（夏天的样子）,resisted,地
NO.020,岚鸟（秋天的样子）,strong_against,草
NO.020,岚鸟（秋天的样子）,strong_against,虫
NO.020,岚鸟（秋天的样子）,strong_against,武
NO.020,岚鸟（秋天的样子）,weak_against,冰
NO.020,岚鸟（秋天的样子）,weak_against,电
NO.020,岚鸟（秋天的样子）,resist,草
NO.020,岚鸟（秋天的样子）,resist,虫
NO.020,岚鸟（秋天的样子）,resist,武
NO.020,岚鸟（秋天的样子）,resisted,龙
NO.020,岚鸟（秋天的样子）,resisted,电
NO.020,岚鸟（秋天的样子）,resisted,机械
NO.020,岚鸟（秋天的样子）,resisted,地
NO.024,石肤蜥（球球尾巴的样子）,strong_against,火
NO.024,石肤蜥（球球尾巴的样子）,strong_against,���
NO.024,石肤蜥（球球尾巴的样子）,strong_against,电
